country,year,month,y_true,y_pred,pm25,pm10,no2,o3,co,dci,log_pm25,log_pm10,log_no2,log_o3,log_co,hei,obi,cop,sas,log_pm25_roll3,log_pm25_roll6,log_pm25_lag1,log_no2_roll3,log_no2_roll6,log_no2_lag1,hei_roll3,hei_roll6,hei_lag1,clean_cooking_access,electrification_rate,urban_population_pct
Cambodia,2023,10,30.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Cambodia,2023,11,30.0,34.003223,0.9403655,0.21794233,0.017872296,0.01096101,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.017109891,0.019783178,0.0,0.011853831,0.56335133,0.0,5.795211,0.023122367,-3.3691363
Cambodia,2023,12,30.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2022,8,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2022,9,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2022,10,48.0,31.228504,-0.9476267,0.12748165,0.017379194,0.011063865,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.018007398,0.02217246,0.0,0.011853831,0.56335133,0.0,4.831947,0.023122367,-3.2032335
Myanmar,2022,11,48.0,30.599384,-0.94706535,-0.22900994,-0.05150284,0.011063865,-0.03259037,0.0,0.0,0.0,-0.0004703552,0.0022927697,0.0007066031,-0.0002732862,0.00041732073,0.0,0.0,0.0,-0.004501831,0.0006546535,-0.018554177,0.02131577,0.0,-0.003386809,0.5648916,0.0,4.6026125,0.024647787,-3.2009745
Myanmar,2022,12,48.0,30.692356,-0.94706535,-0.22900994,0.01713655,0.011063865,-0.063405685,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.009158865,-0.0002732862,0.00041879568,0.0,0.0,0.0,-0.004501831,0.00069152704,-0.018554177,0.021296596,0.0,-0.003386809,0.5648916,0.0,4.6568594,0.024647787,-3.1902282
Myanmar,2023,1,48.0,30.252186,-0.9465629,-0.22900994,-0.0589009,0.013657747,-0.050833996,0.0,0.0,0.0,-0.0004703552,0.0028767977,-0.0022311902,-0.0002732862,0.00041879568,0.0,0.0,0.0,-0.004140255,0.001123912,-0.026474357,0.0041746544,0.0,-0.003386809,0.02326281,0.0,4.6025934,0.024647787,-2.957397
Myanmar,2023,2,48.0,30.363146,-0.9465629,-0.22900994,0.011276783,0.013657747,-0.07243562,0.0,0.0,0.0,-0.0004703552,0.0028767977,-0.012152598,-0.0002732862,0.00041879568,0.0,0.0,0.0,-0.004140255,0.001123912,-0.02441954,0.004963935,0.0,-0.003386809,0.029161606,0.0,4.654314,0.023122367,-2.944032
Myanmar,2023,3,48.0,30.363146,-0.9465629,-0.22900994,0.012929447,0.013657747,-0.07243562,0.0,0.0,0.0,-0.0004703552,0.0028767977,-0.012152598,-0.0002732862,0.00041879568,0.0,0.0,0.0,0.021393806,0.001123912,-0.022316145,0.0056235683,0.0,-0.003386809,0.00037381897,0.0,4.654314,0.0219604,-2.944032
Myanmar,2023,4,48.0,30.363146,-0.9465356,-0.22900994,0.012929447,0.013657747,-0.071197495,0.0,0.0,0.0,-0.0004703552,0.0028767977,-0.012152598,-0.0002732862,0.000302705,0.0,0.0,0.0,0.021393806,0.001123912,-0.022316145,0.005690985,0.0,0.011853831,0.00052663084,0.0,4.6538415,0.0219604,-2.96017
Myanmar,2023,5,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.000302705,0.0,0.0,0.0,-0.004501831,0.00069152704,-0.01750963,0.019764004,0.0,0.011853831,0.56335133,0.0,5.7964334,0.023122367,-3.3691363
Myanmar,2023,6,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.004501831,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7964525,0.023122367,-3.3691363
Myanmar,2023,7,48.0,34.003223,0.94049186,0.21794233,0.017872296,0.01096101,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.004501831,0.0006546535,-0.017109891,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7967887,0.023122367,-3.3691995
Myanmar,2023,8,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2023,9,48.0,34.003223,0.94049186,0.21794233,0.017872296,0.01096101,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.017109891,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7951474,0.023122367,-3.3691995
Myanmar,2023,10,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2023,11,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
Myanmar,2023,12,48.0,34.003223,0.94113255,0.21794233,0.017872296,0.010993422,-0.060545664,0.0,0.0,0.0,-0.0004703552,0.0022927697,-0.0092148045,-0.0002732862,0.00030123006,0.0,0.0,0.0,-0.002860726,0.0006546535,-0.01750963,0.019783178,0.0,0.011853831,0.56335133,0.0,5.7948112,0.023122367,-3.3691363
